time	V(n002)	V(n012)
5.427074674021669e-001	-4.382691e+000	-1.460693e+000
5.429874541491809e-001	-4.192033e+000	-1.386641e+000
5.434389646410160e-001	-3.602497e+000	-1.178751e+000
5.441452998078096e-001	-2.226176e+000	-7.166431e-001
5.446328400830173e-001	-1.031813e+000	-3.295228e-001
5.450751467681889e-001	1.713192e-001	4.903838e-002
5.455183765466924e-001	1.368633e+000	4.160726e-001
5.459652674092251e-001	2.449291e+000	7.376350e-001
5.465757214980166e-001	3.658000e+000	1.085035e+000
5.468836351503906e-001	4.108721e+000	1.209032e+000
5.470893379375432e-001	4.310359e+000	1.260880e+000
5.472427868337272e-001	4.406281e+000	1.283125e+000
5.474239995346990e-001	4.461477e+000	1.292239e+000
5.476217338891115e-001	4.455535e+000	1.282996e+000
5.478481469891895e-001	4.352135e+000	1.244992e+000
5.482151538416180e-001	3.973375e+000	1.125217e+000
5.487995289590851e-001	2.989672e+000	8.335099e-001
5.493622107328249e-001	1.707612e+000	4.685578e-001
5.498169894768832e-001	4.842817e-001	1.314048e-001
5.502521343720926e-001	-7.480854e-001	-1.988432e-001
5.506894177775020e-001	-1.932779e+000	-5.074243e-001
5.512192043182301e-001	-3.167746e+000	-8.184751e-001
5.517648540880087e-001	-4.162012e+000	-1.058899e+000
5.520023866499372e-001	-4.464892e+000	-1.128080e+000
5.521775311195866e-001	-4.606133e+000	-1.157430e+000
5.523450100879749e-001	-4.683908e+000	-1.170827e+000
5.525282629262616e-001	-4.710734e+000	-1.170836e+000
5.526960201132390e-001	-4.674034e+000	-1.155747e+000
5.529688720391877e-001	-4.482887e+000	-1.099582e+000
5.534092300932789e-001	-3.886505e+000	-9.422316e-001
5.540999444779748e-001	-2.479568e+000	-5.907242e-001
5.545947681474249e-001	-1.203082e+000	-2.839220e-001
5.550429965926597e-001	8.800396e-002	1.660217e-002
5.554936507875048e-001	1.382631e+000	3.098480e-001
5.559325983381861e-001	2.515764e+000	5.590179e-001
5.565338286861307e-001	3.786867e+000	8.292004e-001
5.568710478287272e-001	4.314027e+000	9.366376e-001
5.570800602115973e-001	4.531613e+000	9.781969e-001
5.572357997471382e-001	4.633064e+000	9.956827e-001
5.574155015358672e-001	4.688568e+000	1.002463e+000
5.576185685480116e-001	4.679387e+000	9.947507e-001
5.578429984706904e-001	4.568945e+000	9.652141e-001
5.582068463712345e-001	4.171973e+000	8.729429e-001
5.587865140076195e-001	3.149566e+000	6.493143e-001
5.593499109954203e-001	1.809938e+000	3.675412e-001
5.598192555524640e-001	4.972034e-001	9.987340e-002
5.602591393176283e-001	-7.922039e-001	-1.559823e-001
5.606996678686057e-001	-2.019891e+000	-3.929213e-001
5.612301750042410e-001	-3.282686e+000	-6.287757e-001
5.617673178122358e-001	-4.273673e+000	-8.065859e-001
5.620041759955167e-001	-4.576422e+000	-8.579052e-001
5.621788686065109e-001	-4.715681e+000	-8.793429e-001
5.623466200780967e-001	-4.790386e+000	-8.887269e-001
5.625311214962504e-001	-4.812188e+000	-8.877960e-001
5.627006744629236e-001	-4.768536e+000	-8.752954e-001
5.629764281211618e-001	-4.561317e+000	-8.306420e-001
5.634213259753017e-001	-3.931444e+000	-7.077475e-001
5.641184179061262e-001	-2.467779e+000	-4.365921e-001
5.646099327288523e-001	-1.174224e+000	-2.058130e-001
5.650567506797632e-001	1.283567e-001	1.924090e-002
5.655041937916639e-001	1.421800e+000	2.364630e-001
5.659409896541152e-001	2.550096e+000	4.198768e-001
5.665513965677000e-001	3.836849e+000	6.211573e-001
5.668755275580631e-001	4.339974e+000	6.961069e-001
5.670833604377471e-001	4.553725e+000	7.255748e-001
5.672382845295036e-001	4.653360e+000	7.377029e-001
5.674185225951469e-001	4.707588e+000	7.418837e-001
5.676196939999333e-001	4.696807e+000	7.353055e-001
5.678448290848033e-001	4.583854e+000	7.124097e-001
5.682098004445961e-001	4.181629e+000	6.426644e-001
5.687911433733984e-001	3.150648e+000	4.758724e-001
5.693445569457099e-001	1.831488e+000	2.718946e-001
5.698016823878834e-001	5.505482e-001	8.089060e-002
5.702411482654123e-001	-7.413930e-001	-1.057067e-001
5.706813000347829e-001	-1.975733e+000	-2.782603e-001
5.712046109551127e-001	-3.232978e+000	-4.472847e-001
5.717576293508534e-001	-4.266477e+000	-5.797191e-001
5.719971431200747e-001	-4.577538e+000	-6.169530e-001
5.721736131038505e-001	-4.720543e+000	-6.321656e-001
5.723402961166855e-001	-4.797058e+000	-6.385131e-001
5.725198926269325e-001	-4.821627e+000	-6.375933e-001
5.726823912076259e-001	-4.784560e+000	-6.289896e-001
5.729467403060000e-001	-4.598039e+000	-5.989041e-001
5.733737640256514e-001	-4.020260e+000	-5.165519e-001
5.740456002848161e-001	-2.651706e+000	-3.336463e-001
5.745477347654012e-001	-1.351552e+000	-1.677475e-001
5.750027372128520e-001	-3.088519e-002	-5.726841e-003
5.754597864012557e-001	1.298327e+000	1.517615e-001
5.758949551457693e-001	2.442512e+000	2.821103e-001
5.764898741986286e-001	3.729019e+000	4.220118e-001
5.768558232258088e-001	4.317401e+000	4.823461e-001
5.770688579607283e-001	4.546297e+000	5.037431e-001
5.772273706848590e-001	4.652477e+000	5.122427e-001
5.774052619805045e-001	4.709571e+000	5.148168e-001
5.776147524870362e-001	4.701876e+000	5.096492e-001
5.778367911468669e-001	4.594268e+000	4.936075e-001
5.781968274769324e-001	4.203921e+000	4.455828e-001
5.787708022822241e-001	3.197516e+000	3.318736e-001
5.793236743618226e-001	1.887398e+000	1.919464e-001
5.797983896554861e-001	5.597950e-001	5.641728e-002
5.802385460190470e-001	-7.342945e-001	-7.052746e-002
5.806793531854018e-001	-1.972218e+000	-1.871055e-001
5.811997686493051e-001	-3.224916e+000	-2.994751e-001
5.817552618556340e-001	-4.265859e+000	-3.873950e-001
5.819954260347398e-001	-4.578925e+000	-4.116467e-001
5.821723305306324e-001	-4.722892e+000	-4.212087e-001
5.823387537385794e-001	-4.799867e+000	-4.248371e-001
5.825171537514730e-001	-4.825094e+000	-4.236058e-001
5.826779315627232e-001	-4.789566e+000	-4.174334e-001
5.829394965181594e-001	-4.607911e+000	-3.969960e-001
5.833621441054845e-001	-4.042492e+000	-3.423576e-001
5.840277384158855e-001	-2.697023e+000	-2.223877e-001
5.845310403154099e-001	-1.399238e+000	-1.132283e-001
5.849892052818939e-001	-7.085962e-002	-6.924331e-003
5.854513249971206e-001	1.274896e+000	9.610512e-002
5.858865102097636e-001	2.423028e+000	1.797230e-001
5.864798975666561e-001	3.712006e+000	2.681665e-001
5.868531393182868e-001	4.315607e+000	3.065555e-001
5.870668853677127e-001	4.546799e+000	3.195711e-001
5.872258872701186e-001	4.653908e+000	3.244382e-001
5.874034613504015e-001	4.711390e+000	3.254399e-001
5.876140811840787e-001	4.704116e+000	3.214146e-001
5.878356991413090e-001	4.597175e+000	3.105758e-001
5.881950645997029e-001	4.208280e+000	2.794083e-001
5.887680359767492e-001	3.207168e+000	2.072798e-001
5.893068890046039e-001	1.934439e+000	1.219324e-001
5.897822564107768e-001	6.071299e-001	3.795013e-002
5.902226728889460e-001	-6.880853e-001	-3.988980e-002
5.906641851717407e-001	-1.932836e+000	-1.108382e-001
5.911772451049909e-001	-3.176168e+000	-1.773380e-001
5.917463405925324e-001	-4.253505e+000	-2.305530e-001
5.919889609417679e-001	-4.574040e+000	-2.446536e-001
5.921675034476541e-001	-4.721481e+000	-2.498788e-001
5.923329522177755e-001	-4.801672e+000	-2.516092e-001
5.924872568022402e-001	-4.828832e+000	-2.506876e-001
5.926452635039828e-001	-4.802921e+000	-2.469819e-001
5.928864085844289e-001	-4.657415e+000	-2.361124e-001
5.932768180573831e-001	-4.182541e+000	-2.074940e-001
5.938957571085227e-001	-3.010216e+000	-1.443345e-001
5.944137530191189e-001	-1.724545e+000	-8.037325e-002
5.948807092512342e-001	-3.904488e-001	-1.836240e-002
5.953650691329822e-001	1.028674e+000	4.371595e-002
5.958015025939504e-001	2.213070e+000	9.220876e-002
5.963612320167832e-001	3.482659e+000	1.401952e-001
5.968129725667312e-001	4.259539e+000	1.667360e-001
5.970374456066810e-001	4.522125e+000	1.743759e-001
5.972037793383176e-001	4.643114e+000	1.769564e-001
5.973766775376440e-001	4.706152e+000	1.771667e-001
5.976040858112122e-001	4.706254e+000	1.743211e-001
5.978194382461506e-001	4.610129e+000	1.681888e-001
5.981688023642466e-001	4.245672e+000	1.513085e-001
5.987267645259075e-001	3.296148e+000	1.132752e-001
5.992620296915002e-001	2.052447e+000	6.819128e-002
5.997496872267251e-001	7.014930e-001	2.305137e-002
6.001927820923605e-001	-6.004575e-001	-1.739229e-002
6.006368868534490e-001	-1.860759e+000	-5.371853e-002
6.011335852952525e-001	-3.072138e+000	-8.555304e-002
6.017666717047127e-001	-4.277351e+000	-1.136708e-001
6.020037066819719e-001	-4.589631e+000	-1.197489e-001
6.021785177843738e-001	-4.729311e+000	-1.215575e-001
6.023461977398296e-001	-4.804125e+000	-1.216882e-001
6.025303716355315e-001	-4.825936e+000	-1.202780e-001
6.026994535387402e-001	-4.782406e+000	-1.174369e-001
6.029744461206186e-001	-4.575737e+000	-1.097390e-001
6.034181537999638e-001	-3.947376e+000	-9.138629e-002
6.041135762453553e-001	-2.479772e+000	-5.431075e-002
6.046474975312872e-001	-1.066089e+000	-2.239189e-002
6.050986882207482e-001	2.521374e-001	4.529554e-003
6.055507962346920e-001	1.552198e+000	2.870648e-002
6.060133695750698e-001	2.723531e+000	4.820786e-002
6.066294407462209e-001	3.979501e+000	6.640209e-002
6.069050493517124e-001	4.386398e+000	7.122835e-002
6.071051542040898e-001	4.579787e+000	7.276397e-002
6.072555978306125e-001	4.670365e+000	7.296989e-002
6.074410810052798e-001	4.720116e+000	7.222398e-002
6.076280924462603e-001	4.704548e+000	7.048249e-002
6.078584884442044e-001	4.581578e+000	6.689972e-002
6.082318335584399e-001	4.157053e+000	5.835566e-002
6.088256244785747e-001	3.073826e+000	4.065108e-002
6.094187722073042e-001	1.627727e+000	2.036948e-002
6.098925792784492e-001	2.838621e-001	3.869322e-003
6.103292206950769e-001	-9.991109e-001	-1.005015e-002
6.107662855426511e-001	-2.199838e+000	-2.143690e-002
6.113273875402601e-001	-3.499748e+000	-3.182846e-002
6.118039576110779e-001	-4.342314e+000	-3.711644e-002
6.120308596718634e-001	-4.616122e+000	-3.819267e-002
6.121988417881917e-001	-4.741977e+000	-3.823452e-002
6.123707093128957e-001	-4.807062e+000	-3.772800e-002
6.126018557278499e-001	-4.808982e+000	-3.637755e-002
6.128158098918174e-001	-4.713962e+000	-3.445939e-002
6.131629394966368e-001	-4.350451e+000	-3.013473e-002
6.137175356399165e-001	-3.376296e+000	-2.156992e-002
6.144172370794293e-001	-1.695462e+000	-9.715025e-003
6.148867648166415e-001	-3.723823e-001	-2.050749e-003
6.153213702009726e-001	9.042288e-001	4.049739e-003
6.157580172413555e-001	2.102175e+000	8.708564e-003
6.163083210292332e-001	3.373990e+000	1.245347e-002
6.167968139106927e-001	4.236167e+000	1.407809e-002
6.170256465109453e-001	4.512310e+000	1.421052e-002
6.171949356016308e-001	4.639091e+000	1.399930e-002
6.173659913763837e-001	4.704251e+000	1.358210e-002
6.176000920214989e-001	4.707619e+000	1.277646e-002
6.178129402456439e-001	4.615675e+000	1.183617e-002
6.181583018596191e-001	4.260722e+000	9.993515e-003
6.187102315284945e-001	3.313070e+000	6.781798e-003
6.193571838191765e-001	1.787646e+000	3.131022e-003
6.198355030471278e-001	4.513692e-001	8.528181e-004
6.202770266685848e-001	-8.470359e-001	-6.866055e-004
6.207206240850690e-001	-2.081274e+000	-1.627317e-003
6.212627453663832e-001	-3.363632e+000	-2.084106e-003
6.217809830884381e-001	-4.307970e+000	-2.030383e-003
6.220141120986764e-001	-4.600482e+000	-1.870197e-003
6.221862998873969e-001	-4.734767e+000	-1.701249e-003
6.223555726570818e-001	-4.805260e+000	-1.516140e-003
6.225659766742072e-001	-4.819137e+000	-1.276275e-003
6.227574191692502e-001	-4.752214e+000	-1.059842e-003
6.230684561273886e-001	-4.471904e+000	-7.417566e-004
6.235680817884148e-001	-3.665793e+000	-3.625978e-004
6.243399261419240e-001	-1.894392e+000	-3.596648e-005
6.248160451541606e-001	-5.822027e-001	3.636248e-005
6.250937244875370e-001	2.431693e-001	3.952167e-005
6.252297706881618e-001	6.500683e-001	3.786294e-005
6.253527214887539e-001	1.012902e+000	3.610165e-005
6.255078472713498e-001	1.460533e+000	3.390199e-005
6.256740162171457e-001	1.926850e+000	3.170089e-005
6.257627188042017e-001	2.167928e+000	3.083613e-005
6.258376039003971e-001	2.365340e+000	2.986772e-005
6.258968499991484e-001	2.517847e+000	2.886573e-005
6.259389805963425e-001	2.623864e+000	2.493666e-005
6.260373183376281e-001	2.863752e+000	-1.056646e-006
6.260862548855309e-001	2.978698e+000	-2.183728e-005
6.261532342944179e-001	3.131217e+000	-5.587222e-005
6.262291405975234e-001	3.297091e+000	-7.029600e-005
6.263258226259058e-001	3.497261e+000	2.849450e-005
6.264299058685184e-001	3.700382e+000	2.473232e-004
6.264934651579703e-001	3.816854e+000	3.454819e-004
6.265554852519333e-001	3.922659e+000	3.880971e-004
6.266585945375117e-001	4.084270e+000	4.638852e-004
6.267801559823041e-001	4.248075e+000	5.789282e-004
6.270232788718888e-001	4.499002e+000	8.368959e-004
6.272853834334448e-001	4.676778e+000	1.131583e-003
6.274484267956814e-001	4.723608e+000	1.322957e-003
6.276308255249272e-001	4.704641e+000	1.536486e-003
6.278629330887473e-001	4.578424e+000	1.785528e-003
6.282389994370602e-001	4.146737e+000	2.065885e-003
6.288368206312933e-001	3.051431e+000	2.090882e-003
6.294148747035673e-001	1.640096e+000	1.463366e-003
6.298876896412365e-001	2.982813e-001	2.798428e-004
6.303241593310611e-001	-9.845023e-001	-1.419636e-003
6.307610813643038e-001	-2.186563e+000	-3.636404e-003
6.313203994264537e-001	-3.485383e+000	-6.895272e-003
6.318015523153762e-001	-4.338917e+000	-9.781909e-003
6.320291038251195e-001	-4.614651e+000	-1.107407e-002
6.321975259277843e-001	-4.741360e+000	-1.193468e-002
6.323691196408211e-001	-4.806757e+000	-1.269343e-002
6.326012615416363e-001	-4.809163e+000	-1.352234e-002
6.328148431272310e-001	-4.714763e+000	-1.400930e-002
6.331613771790676e-001	-4.352684e+000	-1.404352e-002
6.337150754285539e-001	-3.386856e+000	-1.223432e-002
6.343801025937988e-001	-1.800309e+000	-7.316825e-003
6.348516406766425e-001	-4.757053e-001	-1.859843e-003
6.352873727204011e-001	8.055567e-001	4.624503e-003
6.357252900661629e-001	2.017690e+000	1.193208e-002
6.362629966677581e-001	3.278626e+000	2.102091e-002
6.367806677906046e-001	4.211944e+000	2.913723e-002
6.370138826285969e-001	4.501152e+000	3.227248e-002
6.371861281831817e-001	4.633807e+000	3.416714e-002
6.373553656651955e-001	4.703418e+000	3.564503e-002
6.375657210946983e-001	4.717205e+000	3.697255e-002
6.377570031418265e-001	4.651342e+000	3.756358e-002
6.380677821083913e-001	4.375037e+000	3.700262e-002
6.385670109666692e-001	3.578394e+000	3.226508e-002
6.393383282688736e-001	1.821098e+000	1.806350e-002
6.398228508600793e-001	4.881115e-001	5.040195e-003
6.402684698054766e-001	-8.217529e-001	-9.737576e-003
6.407163326954393e-001	-2.069736e+000	-2.562383e-002
6.412549829699766e-001	-3.345027e+000	-4.405605e-002
6.417873529197489e-001	-4.314987e+000	-6.014897e-002
6.420187501482709e-001	-4.604542e+000	-6.583493e-002
6.421897711965831e-001	-4.736463e+000	-6.907841e-002
6.423597587471441e-001	-4.805847e+000	-7.148197e-002
6.425711451383452e-001	-4.817652e+000	-7.340850e-002
6.427658320610478e-001	-4.746741e+000	-7.391779e-002
6.430820837303338e-001	-4.454986e+000	-7.173479e-002
6.435897185700175e-001	-3.622227e+000	-6.105463e-002
6.443721517684677e-001	-1.807016e+000	-3.250558e-002
6.448445655659998e-001	-4.964232e-001	-8.906335e-003
6.452867435899824e-001	8.031610e-001	1.711462e-002
6.457310993393948e-001	2.032205e+000	4.404788e-002
6.462685705077237e-001	3.288427e+000	7.438738e-002
6.467928154328992e-001	4.227208e+000	9.964865e-002
6.470227308195300e-001	4.509034e+000	1.083350e-001
6.471927517410300e-001	4.637229e+000	1.130997e-001
6.473633550996040e-001	4.702881e+000	1.164470e-001
6.475991061818802e-001	4.707067e+000	1.189898e-001
6.478113361972434e-001	4.616148e+000	1.188430e-001
6.481557092788761e-001	4.263618e+000	1.128857e-001
6.487061468184857e-001	3.320921e+000	9.157058e-002
6.493546654036655e-001	1.794369e+000	5.180804e-002
6.498298125010614e-001	4.681492e-001	1.366691e-002
6.502739508186987e-001	-8.377470e-001	-2.700590e-002
6.507199335393669e-001	-2.078796e+000	-6.857637e-002
6.512620880507648e-001	-3.359696e+000	-1.150092e-001
6.517895501448623e-001	-4.317797e+000	-1.529702e-001
6.520203509604218e-001	-4.605422e+000	-1.657383e-001
6.521909696737773e-001	-4.736506e+000	-1.725682e-001
6.523612046107056e-001	-4.805492e+000	-1.772518e-001
6.525729302080573e-001	-4.816571e+000	-1.803850e-001
6.527687375743708e-001	-4.744266e+000	-1.801540e-001
6.530867891474211e-001	-4.448545e+000	-1.725861e-001
6.535971833823170e-001	-3.606575e+000	-1.441191e-001
6.543832427718085e-001	-1.776348e+000	-7.411199e-002
6.548549823421429e-001	-4.656880e-001	-1.947413e-002
6.552992846685234e-001	8.392307e-001	3.885982e-002
6.557456970991655e-001	2.069476e+000	9.729230e-002
6.562870727320979e-001	3.327328e+000	1.611227e-001
6.567980194258321e-001	4.234477e+000	2.107599e-001
6.570265258867809e-001	4.511712e+000	2.274871e-001
6.571955943761083e-001	4.637994e+000	2.362493e-001
6.573667868247265e-001	4.702954e+000	2.420547e-001
6.576003894350653e-001	4.706038e+000	2.456453e-001
6.578134241591420e-001	4.613785e+000	2.438836e-001
6.581590839572103e-001	4.258231e+000	2.294846e-001
6.587114635439118e-001	3.309826e+000	1.834527e-001
6.593560484834250e-001	1.790972e+000	1.023985e-001
6.598291111440697e-001	4.701872e-001	2.691423e-002
6.602746371411511e-001	-8.394651e-001	-5.224867e-002
6.607219190292974e-001	-2.083398e+000	-1.314344e-001
6.612645735036576e-001	-3.364573e+000	-2.177687e-001
6.617888388276929e-001	-4.316060e+000	-2.862006e-001
6.620198326692940e-001	-4.603783e+000	-3.087315e-001
6.621905816253663e-001	-4.735085e+000	-3.203639e-001
6.623607364284575e-001	-4.804165e+000	-3.279396e-001
6.625723521938663e-001	-4.815459e+000	-3.323540e-001
6.627677967613698e-001	-4.743613e+000	-3.307036e-001
6.630852655817832e-001	-4.449246e+000	-3.150770e-001
6.635947666966010e-001	-3.610477e+000	-2.613199e-001
6.643796536575681e-001	-1.785412e+000	-1.335251e-001
6.648532424483528e-001	-4.705594e-001	-3.546559e-002
6.652985198290772e-001	8.367031e-001	6.720150e-002
6.657457794107828e-001	2.068887e+000	1.684483e-001
6.662877574252590e-001	3.327784e+000	2.771692e-001
6.667975046572010e-001	4.232508e+000	3.599144e-001
6.670261503655772e-001	4.509859e+000	3.872736e-001
6.671953130518697e-001	4.636270e+000	4.012032e-001
6.673664471237305e-001	4.701259e+000	4.100226e-001
6.676002624253762e-001	4.704426e+000	4.146886e-001
6.678132175054117e-001	4.612319e+000	4.104608e-001
6.681587499671164e-001	4.257165e+000	3.844342e-001
6.687109374309848e-001	3.309748e+000	3.052745e-001
6.693552562728893e-001	1.792520e+000	1.691663e-001
6.698275985188090e-001	4.744616e-001	4.459387e-002
6.702740763988260e-001	-8.374299e-001	-8.484276e-002
6.707222580825686e-001	-2.083348e+000	-2.127729e-001
6.712648993561130e-001	-3.364075e+000	-3.502131e-001
6.717877841142800e-001	-4.312848e+000	-4.573542e-001
6.720190642612993e-001	-4.600986e+000	-4.921637e-001
6.721900063483886e-001	-4.732595e+000	-5.097303e-001
6.723600424138699e-001	-4.801804e+000	-5.207622e-001
6.725714953587088e-001	-4.813405e+000	-5.265160e-001
6.727664021104508e-001	-4.742235e+000	-5.228096e-001
6.730830069571075e-001	-4.449882e+000	-4.966272e-001
6.735911834514327e-001	-3.615911e+000	-4.105700e-001
6.743743293468569e-001	-1.798895e+000	-2.097508e-001
6.748490620673863e-001	-4.825510e-001	-5.688896e-002
6.752952633374133e-001	8.267132e-001	1.014854e-001
6.757434187514225e-001	2.061539e+000	2.562968e-001
6.762843332693116e-001	3.318819e+000	4.202846e-001
6.767951958965482e-001	4.226720e+000	5.442640e-001
6.770244664616147e-001	4.505439e+000	5.847236e-001
6.771940516680326e-001	4.632567e+000	6.049343e-001
6.773649242012102e-001	4.697775e+000	6.172862e-001
6.775996929778108e-001	4.701369e+000	6.230515e-001
6.778122909691013e-001	4.609870e+000	6.155827e-001
6.781572524750706e-001	4.256248e+000	5.750210e-001
6.787085783113039e-001	3.312137e+000	4.550519e-001
6.793537952568705e-001	1.794888e+000	2.510282e-001
6.798270606208658e-001	4.756271e-001	6.603697e-002
6.802740736911340e-001	-8.367019e-001	-1.244785e-001
6.807227581335755e-001	-2.082850e+000	-3.113164e-001
6.812655238558862e-001	-3.362612e+000	-5.101908e-001
6.817871964067679e-001	-4.308199e+000	-6.633788e-001
6.820186361376326e-001	-4.596272e+000	-7.127159e-001
6.821896858475236e-001	-4.727908e+000	-7.372183e-001
6.823596557924060e-001	-4.797081e+000	-7.522008e-001
6.825710180279559e-001	-4.808774e+000	-7.593127e-001
6.827656251644857e-001	-4.737963e+000	-7.529214e-001
6.830817486445449e-001	-4.446843e+000	-7.137776e-001
6.835891868605307e-001	-3.616053e+000	-5.887340e-001
6.843713612380807e-001	-1.804873e+000	-3.005060e-001
6.848466743046764e-001	-4.889908e-001	-8.244378e-002
6.852933130194521e-001	8.199148e-001	1.418648e-001
6.857418876682210e-001	2.054721e+000	3.598035e-001
6.862821657814718e-001	3.309597e+000	5.886459e-001
6.867936587176160e-001	4.218163e+000	7.607759e-001
6.870233456097455e-001	4.497330e+000	8.164420e-001
6.871932121697187e-001	4.624667e+000	8.438675e-001
6.873639108274272e-001	4.689810e+000	8.601918e-001
6.875993140165442e-001	4.693492e+000	8.670062e-001
6.878116743646492e-001	4.602334e+000	8.555413e-001
6.881562558663130e-001	4.249909e+000	7.976990e-001
6.887070080764027e-001	3.309001e+000	6.297805e-001
6.893522588817652e-001	1.795214e+000	3.466364e-001
6.898257663129108e-001	4.783760e-001	9.155089e-002
6.902728248526474e-001	-8.309337e-001	-1.695762e-001
6.907215411432857e-001	-2.074037e+000	-4.243365e-001
6.912637726032684e-001	-3.348973e+000	-6.936891e-001
6.917859232552375e-001	-4.292365e+000	-9.002296e-001
6.920177088124786e-001	-4.579691e+000	-9.662376e-001
6.921889916812952e-001	-4.710735e+000	-9.986281e-001
6.923588184931651e-001	-4.779208e+000	-1.018015e+000
6.925699842682980e-001	-4.790357e+000	-1.026539e+000
6.927639425116527e-001	-4.719716e+000	-1.016992e+000
6.930790233475280e-001	-4.430530e+000	-9.630543e-001
6.935848618092936e-001	-3.606609e+000	-7.938951e-001
6.943649282575023e-001	-1.811544e+000	-4.070220e-001
6.948383383432450e-001	-5.105734e-001	-1.162485e-001
6.952805074431474e-001	7.739760e-001	1.799740e-001
6.957247416852453e-001	1.992267e+000	4.688458e-001
6.961965306477136e-001	3.097354e+000	7.392032e-001
6.966970579779747e-001	3.996646e+000	9.677585e-001
6.970354189934103e-001	4.414979e+000	1.079623e+000
6.972022596379454e-001	4.538085e+000	1.115384e+000
6.973748400690905e-001	4.595420e+000	1.135562e+000
6.976033993422065e-001	4.589901e+000	1.142273e+000
6.978183213719414e-001	4.491262e+000	1.125081e+000
6.981669977755919e-001	4.129896e+000	1.045002e+000
6.987239244655726e-001	3.186777e+000	8.182091e-001
6.993485860947881e-001	1.752722e+000	4.566617e-001
6.998177882500357e-001	4.859861e-001	1.256931e-001
7.002619447874849e-001	-7.694050e-001	-2.122548e-001
7.007077690059995e-001	-1.958076e+000	-5.414008e-001
7.012462900243031e-001	-3.172355e+000	-8.885116e-001
7.017791581591698e-001	-4.091763e+000	-1.161363e+000
7.020127840766935e-001	-4.366291e+000	-1.247085e+000
7.021853062296605e-001	-4.489589e+000	-1.288736e+000
7.023543748778001e-001	-4.551874e+000	-1.313133e+000
7.025644977224443e-001	-4.559527e+000	-1.323543e+000
7.027550117452590e-001	-4.491938e+000	-1.311264e+000
7.030645556328971e-001	-4.222291e+000	-1.243514e+000
7.035618841615903e-001	-3.460080e+000	-1.032075e+000
7.043306741919192e-001	-1.799189e+000	-5.477291e-001
7.048026655472782e-001	-5.802654e-001	-1.789912e-001
7.052483093590389e-001	6.397638e-001	2.015525e-001
7.056960145635042e-001	1.796001e+000	5.720404e-001
7.062193762469503e-001	2.937973e+000	9.492544e-001
7.067693127533866e-001	3.857035e+000	1.263867e+000
7.070056253340507e-001	4.126540e+000	1.360655e+000
7.071799521221905e-001	4.247258e+000	1.407387e+000
7.073479246449274e-001	4.309584e+000	1.434889e+000
7.075334377092948e-001	4.323061e+000	1.446997e+000
7.077044456961007e-001	4.277007e+000	1.438507e+000
7.079825497242318e-001	4.077517e+000	1.381869e+000
7.084311206541959e-001	3.487483e+000	1.194960e+000
7.091333536858345e-001	2.134790e+000	7.434752e-001
7.096274879411033e-001	9.511910e-001	3.336819e-001
7.100866154450266e-001	-2.579423e-001	-9.768423e-002
7.105473825931301e-001	-1.447871e+000	-5.332762e-001
7.110183067193403e-001	-2.514696e+000	-9.350695e-001
7.116307120802085e-001	-3.623939e+000	-1.366459e+000
7.119059535815874e-001	-3.981354e+000	-1.511135e+000
7.121058229441621e-001	-4.148706e+000	-1.583021e+000
7.122564308138428e-001	-4.225214e+000	-1.618801e+000
7.124426432922787e-001	-4.263893e+000	-1.641953e+000
7.126286737742742e-001	-4.243940e+000	-1.642606e+000
7.128594338436679e-001	-4.126524e+000	-1.607167e+000
7.132333579253869e-001	-3.737194e+000	-1.469581e+000
7.138280069447370e-001	-2.765560e+000	-1.103691e+000
7.143994428893694e-001	-1.535742e+000	-6.218934e-001
7.148702048922017e-001	-3.692423e-001	-1.507082e-001
7.153159690500555e-001	7.643152e-001	3.191508e-001
7.157622760718951e-001	1.818209e+000	7.672210e-001
7.163016207648715e-001	2.881904e+000	1.232597e+000
7.167941404761280e-001	3.616541e+000	1.565137e+000
7.170236968640835e-001	3.847861e+000	1.674862e+000
7.171934752433214e-001	3.951622e+000	1.727777e+000
7.173642283721663e-001	4.002044e+000	1.757804e+000
7.175994327692896e-001	3.997954e+000	1.767018e+000
7.178118675865490e-001	3.913950e+000	1.739526e+000
7.181565681711885e-001	3.605053e+000	1.615960e+000
7.187075001540313e-001	2.796735e+000	1.269240e+000
7.193461582094163e-001	1.524045e+000	7.006607e-001
7.198272785677974e-001	3.968856e-001	1.813145e-001
7.202728619826101e-001	-6.941491e-001	-3.346600e-001
7.207192345767659e-001	-1.721610e+000	-8.327070e-001
7.212540876855531e-001	-2.759480e+000	-1.349991e+000
7.217775712093065e-001	-3.534485e+000	-1.749202e+000
7.220116295109442e-001	-3.769968e+000	-1.876083e+000
7.221844424610655e-001	-3.875449e+000	-1.937059e+000
7.223533338458097e-001	-3.927999e+000	-1.971877e+000
7.225632122833565e-001	-3.933266e+000	-1.985258e+000
7.227529192909631e-001	-3.874262e+000	-1.965032e+000
7.230611651538430e-001	-3.641928e+000	-1.861421e+000
7.235564952201583e-001	-2.988141e+000	-1.544149e+000
7.243226218365434e-001	-1.565047e+000	-8.229294e-001
7.247993683234792e-001	-5.076202e-001	-2.696357e-001
7.252391982263035e-001	5.258006e-001	2.857780e-001
7.256798542705691e-001	1.503593e+000	8.238739e-001
7.261947232807240e-001	2.469980e+000	1.370189e+000
